school,sex,age,address,famsize,Pstatus,Medu,Fedu,MisTeacher,MisHealth,MisServices,MisAtHome,MisOther,FisTeacher,FisHealth,FisServices,FisAtHome,FisOther,reasonisHome,reasonisRep,reasonisCourse,reasonisOther,GuardianIsMother,GuardianIsFather,GuardianIsOther,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,score
0,0,0.285714286,1,1,0,0.25,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,1,1,1,1,0.75,0.75,1,0,0,0.75,0.03125,2
0,0,0.428571429,0,1,1,0.25,0.25,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.333333333,0.333333333,0,1,0,0,1,1,1,1,0.75,0.5,0.25,0,0,1,0.28125,1
0,0,0.142857143,1,1,1,0.75,0.25,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.5,0,0.5,0,0.5,0,0,2
0,0,0.142857143,1,1,1,0.75,0.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,0,0.5,0,0.75,0.5,0.0625,1
0,0,0.428571429,1,0,1,0.25,0.25,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.333333333,0.333333333,0,1,0,0,0,1,1,0,0,0.25,0.5,1,0,0.75,0.5,0.25,2
0,0,0.142857143,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.333333333,0,0,0,0,1,0,1,1,1,0.75,0.5,0.5,0.25,0.5,0.25,0,4
0,0,0.142857143,0,0,1,0.25,0.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,1,1,1,0,1,0.75,1,0,0.75,0.25,0,3
0,0,0.428571429,1,1,0,0.5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.333333333,0.333333333,0,1,0,0,1,1,1,0,0.25,0.5,0.25,0,0.5,0,0.25,2
0,1,0.142857143,0,1,1,0.5,0.25,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,1,1,1,1,0,1,0.25,0,0,0,0.25,0,0
0,0,0.142857143,1,0,1,0.25,0.25,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.666666667,0.333333333,0,0,1,0,0,1,1,1,0,0.75,0.5,0.25,0,0.5,1,0.1875,2
0,0,0.142857143,0,1,1,0.5,0.75,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.333333333,0.333333333,0,0,1,0,1,1,1,1,0,0.5,0.5,0.5,0,0,0.25,0,2
0,0,0.142857143,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,1,0,0,1,1,1,1,0.75,0.5,0.75,0,0.25,0.5,0.125,2
0,1,0.428571429,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0.0625,1
0,0,0.142857143,0,0,1,0.75,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.666666667,0.333333333,0,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0.25,0.0625,2
0,1,0.285714286,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0,1,1,1,0,0.75,0.75,0.5,0,0.25,1,0,4
0,0,0.285714286,0,1,1,1,0.25,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.75,0.25,0.5,0,0.25,1,0.03125,3
0,1,0.142857143,1,0,1,0.5,0.5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.666666667,0,0,0,0,0,1,1,0,0,1,0,0.5,0.25,0.25,0.5,0,2
0,0,0.285714286,0,1,1,0.5,0.5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0.5,0,0.25,1,0.15625,2
0,0,0.142857143,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.333333333,0,0,0,1,0,0,1,1,0,0,1,0,0.5,0,0.25,1,0.03125,2
0,1,0.285714286,1,1,1,0.75,0.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.75,0,0.75,1,1,0.5,0.25,2
0,1,0.285714286,1,1,1,0.25,0.25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666666667,0.333333333,0,0,0,0,0,1,1,1,1,1,0,0.5,0.5,0.5,0,0,2
0,1,0.142857143,1,1,1,0.5,0.25,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,1,1,1,0.75,0.25,0.25,0,0.75,1,0.0625,2
0,0,0.142857143,1,0,1,0.5,0.25,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.333333333,0,0,0,0,0,1,1,1,1,0.5,0.25,0.25,0,0,0.5,0,4
0,1,0.142857143,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0.75,0,0.25,0.25,1,1,0,3
0,1,0,0,1,1,0.25,0.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.666666667,0.333333333,0,0,1,0,1,1,1,0,0,1,1,1,0,0.5,1,0.34375,2
0,1,0,1,0,0,0.5,0.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.666666667,1,0,0,1,0,1,1,1,0,0,1,0.75,1,0.25,0.5,1,0.25,3
0,1,0,1,0,0,0.5,0.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.75,0.5,0.5,0,0.25,1,0.34375,3
0,0,0.142857143,0,0,1,0.5,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.666666667,0,0,1,0,0,0,1,0,1,0.75,0.5,0.5,0.25,0.25,1,0.0625,2
0,0,0.142857143,1,0,1,1,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0,0,1,0,1,1,1,1,0,0,0.25,0.75,0.25,0.25,0,0.25,2
0,0,0.285714286,1,1,1,0.75,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,1,1,0,1,0.75,0.5,0.5,0.25,0.25,0,0.15625,2
0,0,0.285714286,0,1,1,0.5,0.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.333333333,0.333333333,0,1,0,1,0,1,1,0,0,1,0,0.5,0,0,1,0,2
0,0,0.142857143,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.333333333,0.666666667,0,0,1,0,0,1,1,1,1,1,0.5,1,0,0.75,1,0.03125,3
0,1,0.285714286,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.666666667,0,1,0,0,0,1,1,1,1,1,0.5,0.5,0.5,0,0.5,1,0.0625,2
0,1,0.285714286,0,0,1,0.25,0.75,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.333333333,0,0,0,0,0,1,1,1,0,1,1,0,0.25,0.5,0.5,1,0.0625,3
0,1,0.285714286,1,1,1,0.75,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.333333333,0.333333333,0,1,0,1,0,1,1,1,1,0.75,0.75,0.5,0.75,1,0.25,2
0,0,0.285714286,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.333333333,0,0,1,0,0,1,1,1,0,1,0.25,1,0,0,1,0,4
0,1,0.142857143,0,0,1,1,0.25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.75,0,0.25,0.25,0,0.25,0,2
0,0,0.285714286,1,1,0,0.25,0.25,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.333333333,0,0,0,0,1,1,1,1,1,0.75,1,1,0,0.25,0.5,0.0625,2
0,0,0.285714286,0,1,1,1,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.333333333,0.333333333,0,1,1,0,0,0,1,1,0,0.75,0.5,0.5,0.25,0.5,1,0,4
0,1,0.142857143,1,0,0,0.5,0.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.333333333,0.333333333,0,0,1,0,0,0,1,1,1,0.75,0,0.25,0.25,0.25,1,0,3
0,1,0.285714286,1,1,1,0.75,0.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.333333333,0.333333333,0,0,1,1,0,1,1,1,0,0.75,0,0.25,0.25,0.25,0,0,3
0,1,0.571428571,1,1,1,0.25,0.25,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.333333333,0.666666667,0,1,0,1,1,0,1,0,0.75,0.75,0.5,0.5,0.75,0.75,0.0625,2
0,1,0.285714286,1,0,0,0.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.75,0,0.25,0,0,1,0.125,3
0,0,0.285714286,0,1,1,0.25,0.25,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.333333333,0,0,0,1,0,1,1,0,1,1,0.5,1,1,0.25,0.25,0.75,0.09375,2
0,0,0.142857143,0,1,1,0.25,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.666666667,0,1,1,0,0,0,1,1,1,0.75,0.5,0.75,0,0,0.5,0.15625,3
0,1,0.142857143,0,0,1,0.25,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.75,0.75,0.75,0.25,0.75,1,0.125,2
0,0,0.285714286,0,1,1,0.75,0.25,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.333333333,0.333333333,1,0,1,0,1,0,1,1,1,1,0.75,0.75,0,0,1,0.0625,2
0,1,0.285714286,0,1,1,0.5,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.333333333,0,0,0,0,0,1,1,0,0,1,1,1,1,0.5,1,1,0,2
0,1,0.428571429,0,1,1,0.25,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.666666667,0,0.333333333,1,1,0,0,1,1,0,0,0.75,0.5,0.25,0,0,0.75,0,3
0,1,0.285714286,0,1,1,0.25,0.25,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.333333333,0,0,0,1,0,1,0,1,1,1,0.75,1,1,0,0.5,0.25,0,2
0,1,0.428571429,1,0,1,0.25,0.25,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.333333333,0.333333333,0,0,1,0,1,1,1,0,0,0.75,0.5,0.5,0,0.75,1,0.1875,2
0,0,0.142857143,0,0,1,0.5,0.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.333333333,0,0,0,0,1,1,1,0,1,1,0.75,0.5,0,0,0,0,3
0,1,0.285714286,1,1,1,0.5,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.333333333,0,0,0,1,1,1,0,1,0,0.25,0,0.25,0.5,1,0,0
0,1,0.142857143,0,1,1,0.75,0.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.333333333,0,0,0,0,0,0,1,1,1,0,0.75,1,1,0.25,0.5,1,0.0625,2
0,1,0.142857143,0,0,1,0.25,0.25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.333333333,0,0,0,0,0,1,1,1,1,0,0.75,1,1,0.25,0.75,1,0,2
0,1,0.428571429,0,1,1,0.25,0.25,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.333333333,0,0.333333333,0,1,0,0,1,0,1,1,1,0.5,0.5,0.25,0.5,1,0.0625,2
0,1,0.428571429,0,1,1,0.75,0.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,1,0,1,0,0.25,0.5,0,0.25,0.25,1,0,0
0,1,0.571428571,1,1,1,0.75,0.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.333333333,0,1,0,0,0,1,1,1,0,0,0.5,0.25,0,0,0,0.5,0.125,2
0,1,0.428571429,1,1,1,0.75,0.75,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333333333,0.666666667,0,1,0,1,1,0,1,0,0.75,0.75,1,0,0.5,0.5,0.28125,2
0,1,0.142857143,0,1,1,0.5,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.333333333,0,0,0,1,0,1,1,1,1,1,1,0.75,0.5,0.25,0.75,0.75,0.1875,2
0,1,0.571428571,1,1,1,0.5,0.25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.333333333,0,1,0,0,0,1,0,0,1,1,0.75,0.75,0.5,0,0.5,1,0.125,2
0,0,0.142857143,1,1,0,0.75,0.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.333333333,0.333333333,0.666666667,0,1,0,1,1,1,0,1,0.25,1,1,0,0,0,0.25,1
0,0,0.285714286,1,1,1,0.25,0.25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.75,0.5,0.25,0,0.25,1,0.28125,2
0,1,0.714285714,0,1,1,0.25,0.25,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.333333333,0,0.333333333,0,1,0,0,1,0,1,1,0.75,0.75,0.5,0.25,0.75,0.75,0.375,2
0,0,0.428571429,0,1,0,1,0.75,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0.75,0.75,0.5,0.75,0.25,0.25,2
0,1,0.428571429,0,1,1,0.75,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.333333333,0,0,0,1,0,0,0,1,1,0,0.25,1,1,1,1,1,0.25,2
0,1,0.571428571,0,1,1,0.25,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.666666667,0.333333333,0.333333333,0,0,0,0,1,1,1,0,1,0.75,0.75,0.5,0.5,0.25,0.25,2
0,1,0.285714286,1,1,1,0.75,0.75,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,1,0,0,1,1,1,0,0.75,1,0.75,0.25,0.5,0.5,0.125,2
0,1,0.428571429,1,0,1,0.25,0.75,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.75,0.5,0.5,0.25,0.5,0.5,0,2
0,1,0.571428571,0,1,1,0.25,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.666666667,0,0.333333333,0,1,0,0,1,1,1,0,0.75,0.75,0.75,0.5,0.5,1,0.125,2
0,0,0.428571429,1,1,0,0.25,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.333333333,0.333333333,0.666666667,0,1,0,0,1,1,0,0,0.75,0.5,0.5,0,0,1,0.0625,2
0,0,0.571428571,1,0,0,0.25,0.25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.75,0.75,0,0,1,0,1
0,0,0.428571429,0,1,1,0.5,0.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.333333333,0,0.333333333,0,0,0,0,1,0,1,1,1,1,1,0,0,0.5,0,0
0,0,0.285714286,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.333333333,0,0,0,1,0,0,1,1,1,0,0.75,0.75,0.5,0,0,1,0,2
0,0,0.285714286,0,0,0,0.75,0.25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.333333333,0.666666667,0,0,1,1,0,1,0,0,0,0.75,0.25,0.5,0.25,0.25,0.5,0.15625,2
0,0,0.285714286,1,1,1,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,1,1,0,1,1,1,1,0,1,1,1,0,0.5,1,0,0
0,0,0.428571429,0,0,1,0.5,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.333333333,0.333333333,0,1,0,1,1,1,1,0,0.25,0.5,0.5,0,0.25,0.75,0.09375,2
0,0,0.285714286,1,1,1,1,0.25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0.5,0.25,0.25,0,0,1,0,2
0,0,0.285714286,1,0,1,0.25,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0.5,0,2
0,0,0.428571429,1,1,1,0.25,0.25,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.666666667,0.333333333,0.666666667,0,0,0,1,1,1,0,1,0.5,0.75,0.75,0.25,0.25,1,0.09375,1
0,0,0.428571429,1,1,1,0.5,0.5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.333333333,0.333333333,0,0,0,0,1,0,1,1,0,0.75,0.5,1,0,0,0,0.0625,3
0,0,0.285714286,1,1,1,0.75,0.75,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.333333333,0,0,0,1,0,0,1,1,1,0,0.75,0.75,0.5,0,0,0.75,0,3
0,0,0.428571429,1,0,0,0.25,0.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,1,1,1,0,0.75,0.75,0.5,0,0.25,0.75,0,3
0,0,0.428571429,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,1,0,1,1,0,0.75,0.5,1,0,0.25,0,0,4
0,1,0.428571429,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0.75,1,0,0,1,0.09375,4
0,0,0.285714286,1,1,1,1,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.333333333,0.333333333,0,0,1,0,0,1,1,1,0,0.75,0.5,0.5,0,0.25,0.75,0,4
0,0,0.428571429,0,1,1,0.5,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.666666667,0.333333333,0.333333333,0,0,0,1,1,1,0,1,0.75,0.5,0.5,0,0,0.75,0,0
0,1,0.428571429,1,0,1,0.25,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1,0,0,0,1,0,0,0.75,0,0.75,1,1,0,0.25,2
0,1,0.428571429,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666666667,0,0,0,1,1,1,1,1,1,1,0.25,1,1,0,0,0,0.15625,3
0,1,0.285714286,0,1,1,0.25,0.25,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0.5,0.5,0.75,0.75,0.125,3
0,0,0.428571429,1,1,1,0.5,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.333333333,0.333333333,0,0,1,0,0,0,1,1,1,0,0.5,0,0,0,0.25,0.125,2
0,0,0.428571429,1,0,1,0.5,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.333333333,0.666666667,0,0,0,0,0,1,1,1,1,1,0.75,1,0,0.75,0.5,0,3
0,0,0.428571429,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,1,1,1,1,1,1,0.5,0,0,0,1,0,0
0,0,0.428571429,1,1,1,0.25,0.25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.666666667,0.333333333,0.333333333,0,0,0,0,1,0,0,0,0.75,0.75,0.25,0,0.25,0.25,0.0625,2
0,0,0.571428571,1,1,1,0.25,0.25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.333333333,0,0.333333333,0,0,0,0,1,0,0,0,1,1,1,0.25,0.5,0.25,0,0
0,0,0.285714286,1,1,1,1,0.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.333333333,1,0,0,0,0,0,1,1,1,1,0.75,0.25,0.5,0.5,0,1,0,4
0,0,0.285714286,0,0,0,0.5,0.25,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,1,1,1,1,1,1,0.5,0.5,0,0.25,0.25,0.15625,3
0,0,0.428571429,1,0,0,0.25,0.25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,1,0,1,1,0.25,0.5,0,0.25,0.5,0.0625,2
0,0,0.428571429,1,1,1,0.25,0.5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.333333333,0.333333333,0,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0.75,0,3
0,0,0.571428571,0,1,0,0.25,0.25,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.333333333,0.333333333,1,0,1,0,1,1,0,0,1,0.5,1,0.75,0,0.75,0,0,0
0,0,0.428571429,0,1,1,0.5,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0,1,1,1,1,0.75,0.25,0,0,0,0.75,0.15625,3
0,1,0.285714286,0,1,1,1,0.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,1,1,1,0,1,1,1,0.75,1,1,0,0.5,0.25,0.125,2
0,0,0.428571429,1,1,1,0.75,0.75,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.333333333,0,0,1,0,0,1,1,0,1,1,0.5,0.75,0,0,1,0,2
0,0,0.285714286,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.333333333,0.333333333,0,0,1,1,1,1,1,1,0,0.75,0.5,0.5,0,0.25,1,0.0625,3
0,0,0.285714286,1,0,0,0.75,0.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,1,1,0,1,0,0.25,0.5,0,0.25,1,0,3
0,1,0.428571429,1,0,1,0.25,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.333333333,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.25,0,0.25,0.5,0.0625,3
0,0,0.428571429,1,0,1,0.25,0.25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.333333333,0.666666667,0,0,0,0,0,1,1,1,0,1,0.5,0.25,0,0,0.75,0,4
0,0,0.428571429,0,0,0,0.25,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.666666667,0.333333333,0,0,0,0,0,1,1,0,1,0.75,0.5,0.75,0,0.75,1,0,3
0,0,0.428571429,1,1,1,0.75,0.75,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.333333333,0.333333333,0,0,1,0,0,1,1,1,1,0.75,0.5,0.25,0,0.5,0.5,0.1875,3
0,0,0.285714286,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,1,0,1,1,1,1,1,0.25,0.5,0.75,0,0,0,0.125,3
0,0,0.285714286,0,1,1,0.25,0.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.333333333,0.333333333,0,0,0,0,0,0,1,0,0,0.5,0.25,0.25,0,0.25,0.5,0,3
0,1,0.428571429,0,1,1,0.25,0.75,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.333333333,0.333333333,0,0,1,1,0,1,1,0,0,0.5,0.5,0.75,0.25,0.75,0.5,0,2
0,1,0.428571429,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0,1,1,1,1,0.75,0.25,0.25,0.25,0.25,1,0,4
0,0,0.285714286,0,1,1,0.25,0.25,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.666666667,0,0.333333333,0,1,0,0,1,1,1,1,1,0.25,0,0,0.25,0,0,2
0,0,0.428571429,1,1,1,0.5,0.75,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.333333333,0,0,0,1,0,0,1,1,1,1,1,0.25,0.5,0,0.25,0.75,0,2
0,0,0.428571429,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.666666667,0.333333333,0,0,1,0,0,0,1,1,1,0.5,0.25,0.25,0.75,0.25,1,0,0
0,1,0.428571429,0,0,1,0.25,0.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.666666667,0,0,0,1,0,1,1,0,1,1,0.75,0.5,0.5,0.25,0.5,0.5,0.09375,2
0,0,0.285714286,1,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,1,1,1,0,1,0.5,0.75,0.5,0,0,0.5,0.25,3
0,0,0.285714286,0,1,1,0.25,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.5,1,1,0,0.5,0,0.125,2
0,0,0.428571429,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0,1,1,1,0,1,0.75,0.75,0,0,0,0,4
0,0,0.428571429,0,1,1,0.25,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,1,1,1,0,0.75,0.5,0.25,0,0.25,0.75,0.125,3
0,0,0.571428571,0,1,1,0.25,0.25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.333333333,0.333333333,0.333333333,0,1,0,0,1,1,1,1,0.75,0.5,0.5,0,0,0.5,0.125,2
0,0,0.428571429,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,0,0,1,1,1,1,0,1,0.75,0.5,0.5,0.75,0.25,0.03125,3
0,0,0.428571429,1,1,1,0.75,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,1,1,1,0.75,0,0.5,0,0.25,0,0.03125,4
0,0,0.285714286,0,1,1,0.75,0.25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.333333333,0,0,1,0,1,0,1,1,0,0.75,1,0.75,0.25,0.5,0,0.3125,2
0,1,0.428571429,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.333333333,0,0,0,0,1,0,1,1,0,0.5,0.25,0.75,0,0.75,0.25,0.125,4
